,0,Predictions,Proba
8128,_Ne4sL68IW6lEXYvrnkt-w,1,0.5680164098739624
2360,_SWb6l-M_ohosfSmet3e1w,1,0.5680164098739624
9493,aNuyJOFNrb-d71amzPpxlw,1,0.5680164098739624
4264,PWG28q4JFOc8FiRBjnfCkA,1,0.5680164098739624
2972,GhhpkAkGl4JE_M_Szwegeg,1,0.5680164098739624
2302,ntN85eu27C04nwyPa8IHtw,1,0.5680164098739624
10381,4X_XAOeMw7AFkYhg3NINJA,1,0.5680164098739624
1365,K_o3Y5j_HBwdjvzyh7k9GQ,1,0.5680164098739624
2950,mMJVKgRNlsr0YrkUBGqfQw,1,0.5680164098739624
1638,V6BYjHM9SnXscfkln3hCdA,1,0.5680164098739624
548,C5rMLAVULLhHUwGrmFvd6A,1,0.5680164098739624
10856,d-_ZMeph2MIsCOEhKCkTbA,1,0.5680164098739624
582,nUsD97mSvgpYKwmaMNKGHg,1,0.5680164098739624
10233,-MgFDby-okrbKLBc-SYWdw,1,0.5680164098739624
5816,M2XYECrSDgjbdVsLR0hJ6w,1,0.5680164098739624
2895,MuIXnv7Oq7X3-4aEsp9dDA,1,0.5680164098739624
8408,IWwt0vm8lYbVoyGSPd2Z9A,1,0.5680164098739624
3436,cscosdWU2MaSJ-snEaDieg,1,0.5680164098739624
561,zSzE4rW9FE3fGqiEzZ91Vw,1,0.5680164098739624
88,OOsoeJIwsfHyC8sFmJSPpA,1,0.5680164098739624
4985,KGX7O-_WqOIy9o7u9NOa9A,1,0.5680164098739624
2466,ydnc0p_oPL80BBKJNZGw_Q,1,0.5680164098739624
7364,-cy8EpdXs44iT3FR4En0QA,1,0.5680164098739624
1381,eow0zY6TdViDnyJXXeOMwg,1,0.5680164098739624
11240,9wzElAlCQvzEiGlrJPJ2Tw,1,0.5680164098739624
1119,VHqh8I-GupfFOPr4SampzA,1,0.5680164098739624
10746,wxd-aYUwswZKjoIr8t-53w,1,0.5680164098739624
6028,hWhVP-28LYP3llaMlAJ_JA,1,0.5680164098739624
5598,luCSjoNQ9q_0QIjKKOy2pQ,1,0.5680164098739624
4437,MhkZLdUFaHt5SDcQcqOWQg,1,0.5680164098739624
9259,YyT1B4BRsr6bbX4abp4IbA,1,0.5680164098739624
7993,GBN0-wo_cHLnC_pwoOTIFQ,1,0.5680164098739624
10402,Z7ZxtGvUKiKThSfnaTj-pw,1,0.5680164098739624
6241,v1aLzjTphPc6IGIy9k96vg,1,0.5680164098739624
7462,rFz_Pi87bpI3FDwKjnYqjQ,1,0.5680164098739624
2648,TuuENwzxOFdDLY_oKCbFZw,1,0.5680164098739624
198,miUjtW5ZOc4WN0pB53VokA,1,0.5680164098739624
1019,h6jfMpTZpNduLG0wE2tbaw,1,0.5680164098739624
2379,oN4RW6zQn2JMlcWL7Ukqgw,1,0.5680164098739624
11268,7xNe2WZAQUGMp1_CxGVKnQ,1,0.5680164098739624
190,B5hhRbxDIADG-bFaQIEWag,1,0.5680164098739624
4142,CSoURupWEyuyzkjMOExKPg,1,0.5680164098739624
8554,Hn7f_Gh5ffvns_7nU4Wqxg,1,0.5680164098739624
10462,JrdoWznKY-OFmwCkv75P_A,1,0.5680164098739624
6023,oJUJUjy7n97JmmnJJuz19Q,1,0.5680164098739624
1399,1vl4-5il_LGtDRxUCy9ldw,1,0.5680164098739624
11013,xBCfrESSbroTjhVcRfG4NA,1,0.5680164098739624
6842,KyS6qEcU8BBuFRqSGwINFw,1,0.5680164098739624
292,dGar8pDtGR5_6IIRqMfcIQ,1,0.5680164098739624
1963,jQST5lkLGX9L52-A10TGTQ,1,0.5680164098739624
7324,JXNzlt7xmBT_XnyZ8oKOaQ,1,0.5680164098739624
978,aRkYtXfmEKYG-eTDf_qUsw,1,0.5680164098739624
10926,bc-lE-wGVAsUrX-kJhtY-Q,1,0.5680164098739624
11415,qVF97zFYRaMmkEvbmLVheQ,1,0.5680164098739624
3978,OJG6XEdu2EB60r6OxLFsCg,1,0.5680164098739624
8083,qiFTZ7aJz-FXt1wz8YigAA,1,0.5680164098739624
5985,GmzpzmxinfLMw5OXQKFEBQ,1,0.5680164098739624
4243,wIhkHMYjsN-rUpk-qQkG2w,1,0.5680164098739624
2800,_FXql6eVhbM923RdCi94SA,1,0.5680164098739624
2085,NmYTwkqyaCtEg3wifBkxkw,1,0.5680164098739624
4045,4SEaQmnUIpqZXPyCmHZc1A,1,0.5680164098739624
6999,T_FMm8BNUIfUOhE-ScV15w,1,0.5680164098739624
11329,ntN85eu27C04nwyPa8IHtw,1,0.5680164098739624
7135,VVeogjZya58oiTxK7qUjAQ,1,0.5680164098739624
5687,LHzVPddSPzMECho55zCf0Q,1,0.5680164098739624
5722,0HDCJO7QbEErtnTt4_aimQ,1,0.5680164098739624
6883,Po46YYAw1g-tH2ReFtkoiA,1,0.5680164098739624
750,SMpL3z4FLF07bRA6-y22JQ,1,0.5680164098739624
4138,SC2r5q8cVXxClDqgqLpIUw,1,0.5680164098739624
6826,aTqFeIRwtjCBSMJ8uzAoIA,1,0.5680164098739624
4590,2r8jGeuYvMkyP2ik_X-Bxw,1,0.5680164098739624
2061,Je396Ev-dvAvl3ei-O0EIg,1,0.5680164098739624
4424,SsGNAc9U-aKPZccnaDtFkA,1,0.5680164098739624
2340,5kRug3bEienrpovtPRVVwg,1,0.5680164098739624
6197,Hxw3hG8Efg6WXSa5oRJhrA,1,0.5680164098739624
7676,-4RFDwrW_OI39zA55FqDpw,1,0.5680164098739624
6557,oPH_GZyKw_QzPAV-TG0x1A,1,0.5680164098739624
1735,YeiH-kbGrwmIJlauSP_-dA,1,0.5680164098739624
11903,wxd-aYUwswZKjoIr8t-53w,1,0.5680164098739624
2008,PiXzWWfIjz6kl_e-LYXHhg,1,0.5680164098739624
3916,25cCnPfbVdYWNhbFLuwiYQ,1,0.5680164098739624
5691,eEU1XtdASLqdAGKg0QDNdg,1,0.5680164098739624
6942,4FS5otEktCyI1aDpg_h03g,1,0.5680164098739624
1036,cdwHgELA2puX2DNfwSt5EA,1,0.5680164098739624
5375,M2PCgCdlY4t-FwYnwLfuOA,1,0.5680164098739624
3258,lhRUPA28pRIN1MnllN-o9g,1,0.5680164098739624
1483,57PLTXWFJux4pYGnSQisvA,1,0.5680164098739624
1095,XWvht_1ZLdK7EHJ3jo4q0g,1,0.5680164098739624
3318,v7OwbHgNgy_VQ9eP5FjvUA,1,0.5680164098739624
11228,WRjMDL79KQ0ZG5yCdfJiYA,1,0.5680164098739624
6311,UlSzm4inJmYQ-BKRcW716g,1,0.5680164098739624
5200,hoDG7g0Qxqje0dP_7MqpHQ,1,0.5680164098739624
8734,EoVGIsaatkdbWLY9qyFcgA,1,0.5680164098739624
5025,6im1NjRqx5ih8I_B6qdQNg,1,0.5680164098739624
10317,UimUu5Q1m2mYEmAvreZQig,1,0.5680164098739624
3028,khUAi7h8c57uHdliKrv5FA,1,0.5680164098739624
27,Vz8e3TO2lsAAETCt3w94eA,1,0.5680164098739624
1461,A3lInLxP3KOECWPjQO9k6A,1,0.5680164098739624
381,1hTBIFVqHfI1hRpdS8iIgg,1,0.5680164098739624
946,_3R0ELm45KHRb52rAilyOw,1,0.5680164098739624
1326,iJVZqAGZok2JNID_zGjFpQ,1,0.5680164098739624
900,e2oXHln1dux2ACR0QQGoeQ,1,0.5680164098739624
78,vaabk6CYXX1dYVQ1xkyPUg,1,0.5680164098739624
3207,PR5KXD_CUs05MGfXJ8CS3Q,1,0.5680164098739624
1387,zmFc8M-hS4uuyY0hklIpoQ,1,0.5680164098739624
5267,BGtv0z3JbjpvnNRp3zM-Qw,1,0.5680164098739624
3779,o-DRmVihuTjS3x9OXSj0tw,1,0.5680164098739624
5625,nSFZCaugV5BnkyBLnRXdhA,1,0.5680164098739624
9749,14NSxaXBNspIVnsrMYJZVw,1,0.5680164098739624
2296,m3EKlucZuwnOazLrRfnWaQ,1,0.5680164098739624
7413,X7844DdJO4y2oVbcpxD-NA,1,0.5680164098739624
1656,lf42gtgq_2_jPvjfp_K1nQ,1,0.5680164098739624
6596,78IaYCf9ktUep4UhhjXbTg,1,0.5680164098739624
9370,qbEJeRvytnBo5BGG1R5kGg,1,0.5680164098739624
4910,U605aUo9MJn5vgLfP3yYKg,1,0.5680164098739624
9004,lgzBrfQAwm-dcDXu12CkgQ,1,0.5680164098739624
2710,ZEdaJ8mcMpPiFWgDuSPqeA,1,0.5680164098739624
11569,6imLt53br7SJ3av07jjH7w,1,0.5680164098739624
4643,LZyxYhTbVLUeUA3dBLMjwA,1,0.5680164098739624
3451,Zg5JB5GBqhmxt9W7tFKN7w,1,0.5680164098739624
6670,L9UYbtAUOcfTgZFimehlXw,1,0.5680164098739624
7790,3K0Q7J_LmVA_LMYeev7uCQ,1,0.5680164098739624
1849,IuYs9ys6bwhK-s2_sUKsbQ,1,0.5680164098739624
8637,lVHtVCyFJOqAH0ltn7pLuw,1,0.5680164098739624
9185,xY1sPHTA2RGVFlh5tZhs9g,1,0.5680164098739624
6718,_FXql6eVhbM923RdCi94SA,1,0.5680164098739624
5251,_DZfwU9dE9Q5I1-1jiM1vQ,1,0.5680164098739624
1776,dXFR6k4IErPXqGhnDaD95w,1,0.5680164098739624
9768,v6HiAVLwKiXZ9Yqvd4ubNg,1,0.5680164098739624
7675,flUKBy7WHqYdfOrwU1A2SA,1,0.5680164098739624
20,QeQQon7GReMtjQiqKgln_w,1,0.5680164098739624
2046,2Igiyhi82R8_QaaPplRmCw,1,0.5680164098739624
1942,jmzWFl2JLxHP951NH-IZLw,1,0.5680164098739624
9270,wlgcuh3b49oRfVe2LQYTRA,1,0.5680164098739624
5433,sL4n5lhxqoZ5l0d8gwIPyA,1,0.5680164098739624
7828,TMZP6Kzkc-FytzgbgIC9JA,1,0.5680164098739624
1129,MLcXtnpzygZvQ9BtseLLlw,1,0.5680164098739624
6654,PWG28q4JFOc8FiRBjnfCkA,1,0.5680164098739624
3310,KwdLZqekPwpTz1m8sNKQGA,1,0.5680164098739624
3843,ghzksdgNztTZA49PqMvPkA,1,0.5680164098739624
11945,zsWJEyP8YyJkux0muGtiVw,1,0.5680164098739624
6328,Vx7-xbazum3dgo3Qj3i4pQ,1,0.5680164098739624
11357,XfVGU6WGZKc867spn2TImw,1,0.5680164098739624
11662,CwKyfU1JQRd3rHSYORG3hw,1,0.5680164098739624
4840,BNTw6sX6fDWe-pmyY1FeDA,1,0.5680164098739624
1813,53YGfwmbW73JhFiemNeyzQ,1,0.5680164098739624
10991,KVYSUfN89b-nih-_9HhF6g,1,0.5680164098739624
10669,wNsmt1hF1uv3YvbwXZMAoQ,1,0.5680164098739624
8929,RIGMq0zseM2Y-ZsF7FVZ8g,1,0.5680164098739624
936,qkbloHdDZuHf_0wTqUGPjQ,1,0.5680164098739624
5851,b5cEoKR8iQliq-yT2_O0LQ,1,0.5680164098739624
2796,BNTw6sX6fDWe-pmyY1FeDA,1,0.5680164098739624
4470,1OA1jo0GlK9sf68f00w8ZQ,1,0.5680164098739624
8713,E6HzAdx2vyZVyuNoa4-Xaw,1,0.5680164098739624
10531,L1kZPLK-jESG1uOMl-DOew,1,0.5680164098739624
6855,FrsPYM_HNBhrXOL47gXWmA,1,0.5680164098739624
603,hAYlBGfUDDqs7PBZGwVlIg,1,0.5680164098739624
1557,lf42gtgq_2_jPvjfp_K1nQ,1,0.5680164098739624
5786,WNy1uzcmm_UHmTyR--o5IA,1,0.5680164098739624
5073,oxYuyiBzE0S08CIsRoeahw,1,0.5680164098739624
4197,IP_1LeKBGA5HYzNQrGqJGQ,1,0.5680164098739624
224,EWMwV5V9BxNs_U6nNVMeqw,1,0.5680164098739624
9519,oABEe2gmsT-FiW1kGPVTOw,1,0.5680164098739624
1957,xJ7py1jSvGPhVuxcJZVxKQ,1,0.5680164098739624
693,57YV3wsiNBp-aK25qjUeww,1,0.5680164098739624
1709,n7OJsakQko7lxGnbv1C6yg,1,0.5680164098739624
5524,kIco4kv-FHT6QqdkDQ2cow,1,0.5680164098739624
5098,te-5x-HhFgSWwBkGSG33Kg,1,0.5680164098739624
6878,puy0PzIcCgR3KWJI7llBFQ,1,0.5680164098739624
4251,JxVGJ9Nly2FFIs_WpJvkug,1,0.5680164098739624
8387,DbTHx85IwJUJs7tcNAa0sg,1,0.5680164098739624
995,BuwH4-HcleWMSyBObu_uxQ,1,0.5680164098739624
8499,Zh_y9AmSfWZpR2JB9wye-A,1,0.5680164098739624
3374,oT4PkHtZTuoOwhGbMjdpbw,1,0.5680164098739624
10123,byhwHi0lhYdyY5kSpuqoaQ,1,0.5680164098739624
1386,rDvz5jX65gpfONFu7er9Tw,1,0.5680164098739624
687,tb24fvNJfHhyKEXkKn12Xw,1,0.5680164098739624
10422,q_2HooHFCE9wAwmXQPkuyg,1,0.5680164098739624
5465,7LuKiasIyGUEo7uipN10Eg,1,0.5680164098739624
3725,Fj73x68afXtA388ajOe3qw,1,0.5680164098739624
6269,MuIXnv7Oq7X3-4aEsp9dDA,1,0.5680164098739624
858,WPmamMTGAmNYXGoXW1mWyQ,1,0.5680164098739624
6323,jhzF9VLnT7FZpvwPXSpApw,1,0.5680164098739624
10458,EHIZFzQQ_mjzwyjcaToPtQ,1,0.5680164098739624
10774,3n9mSKySEv3G03YjcU-YOQ,1,0.5680164098739624
7710,oGLGmDK56HDJJ3-yvTruEA,1,0.5680164098739624
5304,2oYhEHgSDLqYXYlAqnChuw,1,0.5680164098739624
4926,MKiOSSn8lONiMgZednCfXw,1,0.5680164098739624
3578,gEAB85-Zcm8Qs5JQPC_PHg,1,0.5680164098739624
10369,LRQ5IFmuGoHtQ87RHmOyNw,1,0.5680164098739624
519,lUnUMX5RveM7yvTGSyyJEQ,1,0.5680164098739624
2067,6Y-6Y6sy6qOQHrWI37zR1Q,1,0.5680164098739624
2907,ShJ3Qn8QbGF8jrk9F3ZY1Q,1,0.5680164098739624
6322,dKtbrGgg5fbl8MibhilP2A,1,0.5680164098739624
3939,_FXql6eVhbM923RdCi94SA,1,0.5680164098739624
2555,e9QRvkzssPNRmBLlDem9ZQ,1,0.5680164098739624
378,won2dGaiBEH48fMyZKczUA,1,0.5680164098739624
10840,lVHtVCyFJOqAH0ltn7pLuw,1,0.5680164098739624
11250,LpsZQFtgBLkshxW2Y0AmEw,1,0.5680164098739624
8945,WxpCYziMlEy8mrEa_VcB1w,1,0.5680164098739624
3287,Dy7TJMsjsxMLmXPY4kNmcg,1,0.5680164098739624
9331,fHGb1TiZbYAFxxwADhIYQw,1,0.5680164098739624
9431,-CsJLwHR6eAOTYpHpneurw,1,0.5680164098739624
10519,ZN-RG7wkT8MLsmaTPzIW5g,1,0.5680164098739624
1017,-h-q6zTIdPlkz9BDP11sBg,1,0.5680164098739624
8675,sFS2RWCXUqwSRVLMn5S6oA,1,0.5680164098739624
4846,bVhmUnhDE7qrrhcgldprcQ,1,0.5680164098739624
4645,EWMwV5V9BxNs_U6nNVMeqw,1,0.5680164098739624
3796,riIpmJ8cgVZi9-mxYq5L_w,1,0.5680164098739624
2035,tLCrZk0_C4eprlJmr5CwCQ,1,0.5680164098739624
2903,5D5DLnLMYiIt2ztgp6rTqA,1,0.5680164098739624
2799,6imLt53br7SJ3av07jjH7w,1,0.5680164098739624
9084,4FS5otEktCyI1aDpg_h03g,1,0.5680164098739624
9038,A7B7ZBMu2yj03wDB3YUEig,1,0.5680164098739624
8163,Ug6Q03FSQ2LM_MrVddLaZg,1,0.5680164098739624
7769,MkQz_wPoaELPVy6Hwwf7Ug,1,0.5680164098739624
2408,hgb1RihLYRSpFBjBhn8rZw,1,0.5680164098739624
9279,-AAig9FG0s8gYE4f8GfowQ,1,0.5680164098739624
795,oiLe3lqMFaZtsSpRuIUChw,1,0.5680164098739624
3030,hmKTkX9pO5axpnWcOGHr1w,1,0.5680164098739624
1930,FHA2j4ESBkgGe3NvOql4qQ,1,0.5680164098739624
8774,JwkYf9wctZI0dSJsjHeVeA,1,0.5680164098739624
3225,Cp6JGY5YIRncTV_My9nf9g,1,0.5680164098739624
5975,4X_XAOeMw7AFkYhg3NINJA,1,0.5680164098739624
2019,2X5G4Ujq0s4Wfn4TC7gX0g,1,0.5680164098739624
162,xr2szu7jYIWbj4tlKef61w,1,0.5680164098739624
1872,DRC8d7Qsbg7UI675ooXUGw,1,0.5680164098739624
11150,lhRUPA28pRIN1MnllN-o9g,1,0.5680164098739624
1274,-sC66z4SO3tR7nFCjfQwuQ,1,0.5680164098739624
3654,MoMu4FypeaSR27G0qFIc6g,1,0.5680164098739624
1066,E28ht8IEiO6FZbKktSo0Xw,1,0.5680164098739624
5563,JiLK9QPjd53pOBEAaY83lw,1,0.5680164098739624
5983,T6hYDhIZAzPW98_OEbqOSw,1,0.5680164098739624
2298,jli7I5jRZBdBfX9pJqsG8w,1,0.5680164098739624
7517,_Ne4sL68IW6lEXYvrnkt-w,1,0.5680164098739624
7265,shlAd7PLzWlQrkQ0uYcBBg,1,0.5680164098739624
5179,LMG0zsAkUSscIvmV9vvm3A,1,0.5680164098739624
4558,yBbqiCdOdiSz3QOaZu6cGg,1,0.5680164098739624
11471,7aS0iFpab3XHFQrRGMOKXw,1,0.5680164098739624
569,nHxi4UjqWOLRidFNnoccAw,1,0.5680164098739624
7055,RoXpniL8AtWwnIzvY2XUXw,1,0.5680164098739624
308,AD0FE_5dM7pWy5YdbMZaGQ,1,0.5680164098739624
11636,uQni9zWYFcz7LUn2_hIdDQ,1,0.5680164098739624
6415,Pg8OPh1D2ws0xO-I-8ppoA,1,0.5680164098739624
4878,trAvQPp7gps0Btk-2AmLpw,1,0.5680164098739624
4879,FY_OXEVcewAQFZuu6fynLA,1,0.5680164098739624
613,dxCqGkhtXq-9fYEsX7Mf6Q,1,0.5680164098739624
958,6v0vQm3wXzaFoEywvpbnqg,1,0.5680164098739624
4916,J2_QOfnl6iLjHmfORHxnOg,1,0.5680164098739624
6605,DttDhELFKdueDqFp45idHA,1,0.5680164098739624
2293,MLcXtnpzygZvQ9BtseLLlw,1,0.5680164098739624
2664,EMGkbiCMfMTflQux-_JY7Q,1,0.5680164098739624
1658,6THckpNEt8VlGpYgC_4JcQ,1,0.5680164098739624
2494,XHr5mXFgobOHoxbPJxmYdg,1,0.5680164098739624
2027,s1dex3Z3QoqiK7V-zXUgAw,1,0.5680164098739624
7331,Zk584MLn3STVm1ZXpABSmA,1,0.5680164098739624
119,p13qH8oFAXmwKxhZlpuCKw,1,0.5680164098739624
5084,u6EUXOSFnjxvzLll4D21bA,1,0.5680164098739624
309,Xr0SQ1i6vHgT0RBZfyzJ8Q,1,0.5680164098739624
10353,w1vmrM6yrBGj_E-VXCRP_g,1,0.5680164098739624
10446,yYbd9P1KmlPSKmQxo68n_g,1,0.5680164098739624
3173,-sC66z4SO3tR7nFCjfQwuQ,1,0.5680164098739624
9988,OXwKBaV74IM_VduC5OWV1g,1,0.5680164098739624
2387,14K90G-hbfk795NY7cKxMA,1,0.5680164098739624
3114,Ez2MFsVT5lJZ05yvK_0AXQ,1,0.5680164098739624
2905,_5wB2ahFLsGA5L43XSAdSg,1,0.5680164098739624
4533,u6EUXOSFnjxvzLll4D21bA,1,0.5680164098739624
8984,mbpDk_uvYwH2ZPo8LoJYxg,1,0.5680164098739624
753,emKCDGxYpL-hsLDQiULBdQ,1,0.5680164098739624
3854,6w_k3NCXF_p8UTWDxpOF5w,1,0.5680164098739624
5969,58P3oSd8P2QNzHrQmRqQZw,1,0.5680164098739624
5694,Mh85-BDqDHlngT8G2ZnRWg,1,0.5680164098739624
3309,ZxGg3JpHVryyPSVpQHdLvQ,1,0.5680164098739624
3273,Fl9lKEaY10EnXxekPcHPPg,1,0.5680164098739624
1976,3LOEcKJTjf_Rnmx_ij1RIg,1,0.5680164098739624
4290,FV0BkoGOd3Yu_eJnXY15ZA,1,0.5680164098739624
4418,MPHoF6kRNZhxcDfxHeoUlw,1,0.5680164098739624
5675,e59shAZKfnDfH9O4TuIdLg,1,0.5680164098739624
10627,9BJ5h9X1krpXFjKj0a6wbg,1,0.5680164098739624
2824,Aalbsk2pFczUedpRWKUyPw,1,0.5680164098739624
2284,rr13jM6SUmfPPPGHHMHCgQ,1,0.5680164098739624
9249,FjQWjXvFCdrgdU3Rgi3b3w,1,0.5680164098739624
5738,fowXs9zAM0TQhSfSkPeVuw,1,0.5680164098739624
4688,lVkDZZ8sTafPlq7f1i5row,1,0.5680164098739624
4099,h_WtRK_umSU8LCCmAeqbFA,1,0.5680164098739624
10140,ihMUU9D2mcgrp7fi8lmqJg,1,0.5680164098739624
11303,neEGFNmmKibjExB4_215ZA,1,0.5680164098739624
3989,OIBrslaVxFxaaGUsYFUujg,1,0.5680164098739624
5155,lVkDZZ8sTafPlq7f1i5row,1,0.5680164098739624
1703,K8pM6qQdYu5h6buRE1-_sw,1,0.5680164098739624
10732,0zcHBms7sK9IYv4zn_qrqQ,1,0.5680164098739624
8119,7pNagv71UAR4Z3ccF8JWLQ,1,0.5680164098739624
9036,vcMcfqkkX-o4Ta-hr65odg,1,0.5680164098739624
8013,DDnmNTvIIQu2t3WZ2EQx-w,1,0.5680164098739624
3693,EIb8hWJa1BT49GmHDvjuJg,1,0.5680164098739624
3035,6Y-6Y6sy6qOQHrWI37zR1Q,1,0.5680164098739624
10702,V1nEpIRmEa1768oj_tuxeQ,1,0.5680164098739624
2629,2qqzGBLM9VFwjIuiEKHspg,1,0.5680164098739624
5013,GHYOl_cnERMOhkCK_mGAlA,1,0.5680164098739624
11723,8ktREOIxt3kRdJpJK7jpfA,1,0.5680164098739624
9323,1cTI09YZ3uRPXt3YkznuPg,1,0.5680164098739624
1139,74tdfuE7RRx2Rf0rKfF0xQ,1,0.5680164098739624
2134,ZtUoCXdu0o3F2xbzG2LHlQ,1,0.5680164098739624
8380,jmquanz2qdn_IEgxmn0wsQ,1,0.5680164098739624
5932,w19cemjVR8u02PgjFpJ7Mw,1,0.5680164098739624
1926,e0vubCKi8KD8zC2C6FdbuQ,1,0.5680164098739624
4928,f7Xe9Xzoafhi_EY4xwEpSw,1,0.5680164098739624
8199,s26P-jeVUH9TjnTPQttPag,1,0.5680164098739624
2334,7ITniQpQnpzm47FzN6V4EA,1,0.5680164098739624
9418,sNuyncpQdcvfEpfZS-3Yew,1,0.5680164098739624
1841,6TuM3UyFP9O9uzTP0dVZMw,1,0.5680164098739624
6085,6oRAC4uyJCsJl1X0WZpVSA,1,0.5680164098739624
243,Cv4kZH9zN0wpN2Drn0qkLg,1,0.5680164098739624
1125,QdYrBxT8OV8qd7aENoBlsg,1,0.5680164098739624
8912,69il2O11WbxwzIpCmeAQAg,1,0.5680164098739624
8553,WYj43z0qmlKklhcvV75mwQ,1,0.5680164098739624
6282,mFBBtUrWMqikBS-Jn-RiIw,1,0.5680164098739624
10210,iOS25g0GXznfUZ_P3WHtzg,1,0.5680164098739624
7952,i213sY5rhkfCO8cD-FPr1A,1,0.5680164098739624
8762,fDKShQvvNrAPXQVtTpFSzA,1,0.5680164098739624
6748,cfRrO0P-L7o6UWL81pmxCA,1,0.5680164098739624
1079,j5zlUy0uST-V5ae2kF9ttg,1,0.5680164098739624
5211,nfeIPaPNPC3awILVzLMg6Q,1,0.5680164098739624
4169,d3MxUXS1b6U2P_gGuCO1-A,1,0.5680164098739624
120,KVYSUfN89b-nih-_9HhF6g,1,0.5680164098739624
4868,utytgpoRER6uNVpPV_G9jw,1,0.5680164098739624
3109,Lcc6S4aMonFd69paDzMxcg,1,0.5680164098739624
11407,Shl6PtJERnowSJSC4IHbYQ,1,0.5680164098739624
11251,1MQmujTuU-3qPdoogdA8CQ,1,0.5680164098739624
9661,jli7I5jRZBdBfX9pJqsG8w,1,0.5680164098739624
1329,50hOEQ2OutvIxrMjNml5bA,1,0.5680164098739624
10047,IWwt0vm8lYbVoyGSPd2Z9A,1,0.5680164098739624
6120,5D5DLnLMYiIt2ztgp6rTqA,1,0.5680164098739624
2196,PCThdYd_AbJed9hGDzpyUQ,1,0.5680164098739624
875,mxrXVZWc6PWk81gvOVNOUw,1,0.5680164098739624
9645,CVos739DJ06t8-dNiRMyeQ,1,0.5680164098739624
11972,MlLFIBq_ZlagZ26f4Jwunw,1,0.5680164098739624
11669,IxOkhm8YErBfOzu1_O-ShQ,1,0.5680164098739624
3285,qfzvuIfILm-ptvncv8wNnQ,1,0.5680164098739624
8025,yOYFhiTjT-SM4spKtDk92w,1,0.5680164098739624
2382,Vb9FPCEL6Ly24PNxLBaAFw,1,0.5680164098739624
3406,mLH4DEWVcYVFHwsVNyb-uw,1,0.5680164098739624
4967,KGkibe5u-FynXVvC3CsNbg,1,0.5680164098739624
4201,uKSX1n1RoAzGq4bV8GPHVg,1,0.5680164098739624
2653,txCJurIIrE9ZoHu3gZUvnQ,1,0.5680164098739624
4488,Y5IwyffEF0MhRZxMheJ0pA,1,0.5680164098739624
11803,ziHNT33d9w56D0C04b3tnw,1,0.5680164098739624
425,FmHOfFa2PHYCM7EdYMr79w,1,0.5680164098739624
8471,xJoquhJYPujB3S6hDa3jqQ,1,0.5680164098739624
682,0H8Xo8XtA6GkSI2hAF0LKw,1,0.5680164098739624
1142,-AAig9FG0s8gYE4f8GfowQ,1,0.5680164098739624
45,po1OSW9_GixIpeoCBHqb7w,1,0.5680164098739624
811,wTiQXYB9fE9rcSZDsZgbtQ,1,0.5680164098739624
6212,XMRj865sZBPWCI7tx0uBWw,1,0.5680164098739624
8295,bEYB3PK1IKQS_kYXaGJXNA,1,0.5680164098739624
11622,0dORc6ckZw5HezR3BuSsqw,1,0.5680164098739624
6633,R5lWUn-VK5A-RIKwYSB68A,1,0.5680164098739624
11906,EneQ2TuQVobd-Qo0jU1GFQ,1,0.5680164098739624
10212,guLkdetJ603Bw_A6tuecIg,1,0.5680164098739624
7536,xWMpfDxekTi383LmhmWblA,1,0.5680164098739624
4287,lhRUPA28pRIN1MnllN-o9g,1,0.5680164098739624
5751,d87fxJ47AzTlREZCnUmaFA,1,0.5680164098739624
1783,mQfT3JYu18HN22DVylcE7A,1,0.5680164098739624
10360,wrPdin3Ksyz1UtQAQZfknw,1,0.5680164098739624
5737,3YrW77yHkp3JIyTGYCS_Nw,1,0.5680164098739624
3698,cjD2yGRhT5yaSj_KP55Ptw,1,0.5680164098739624
6463,Ez2MFsVT5lJZ05yvK_0AXQ,1,0.5680164098739624
1787,Wr-Gf_sTcN3nmruFO9TNIA,1,0.5680164098739624
5580,gx2F0-cj5AURNXS6fN8QLQ,1,0.5680164098739624
6795,PmPOuRvuN3CoNOi1nBj_TQ,1,0.5680164098739624
3145,J4d0dY8k71Osot0GypK2kg,1,0.5680164098739624
10410,z-5F-tlpAUci4obI3Gl2ow,1,0.5680164098739624
3624,AkZ-zc7dIOBcaNoQKGcfSg,1,0.5680164098739624
8715,Y_Y91oeUrIwYa18F8ey5NQ,1,0.5680164098739624
11615,clvKNlfy-rzqiXlSjibv8g,1,0.5680164098739624
7827,Oqm8u_eI_LVXOMAJ4wzP9g,1,0.5680164098739624
3676,H91jZ9BiQZZ4_7OlEd6eQg,1,0.5680164098739624
2877,aTUHVjsSH7YLV_wD3i4Lsw,1,0.5680164098739624
2899,rPwuIBv_mz1O_yI5R-VJ7Q,1,0.5680164098739624
2083,MjHJ9VOUywUWtO5uV4RnZw,1,0.5680164098739624
4922,SsGNAc9U-aKPZccnaDtFkA,1,0.5680164098739624
11976,iPxUYvC8tgt5rBr-IZlSeg,1,0.5680164098739624
770,xCryT3Vzk_RLIkhiuUJwjQ,1,0.5680164098739624
2723,JmQ7bZsUNEh2Qc9Bhp8IzQ,1,0.5680164098739624
278,EBwv1DBGKsfdNZEYL70Dqw,1,0.5680164098739624
3985,U_CvxSM9epIi8u5A0jOUVw,1,0.5680164098739624
